image_path,true_label,pred_label,confidence,correct
val/class_00/0_3959.JPG,0,0,1.0000,True
val/class_00/0_4005.JPG,0,0,0.9989,True
val/class_00/0_4039.JPG,0,0,1.0000,True
val/class_00/0_4010.JPG,0,0,0.9999,True
val/class_00/0_3958.JPG,0,0,0.9999,True
val/class_00/0_3964.JPG,0,0,1.0000,True
val/class_00/0_3999.JPG,0,0,1.0000,True
val/class_00/0_4007.JPG,0,0,1.0000,True
val/class_00/0_3977.JPG,0,0,1.0000,True
val/class_00/0_3988.JPG,0,0,1.0000,True
val/class_00/0_4017.JPG,0,0,1.0000,True
val/class_00/0_4016.JPG,0,0,1.0000,True
val/class_00/0_3989.JPG,0,0,1.0000,True
val/class_00/0_3976.JPG,0,0,0.9767,True
val/class_00/0_3948.JPG,0,0,0.9999,True
val/class_00/0_3974.JPG,0,0,1.0000,True
val/class_00/0_3960.JPG,0,0,0.9999,True
val/class_00/0_4014.JPG,0,0,1.0000,True
val/class_00/0_4029.JPG,0,0,1.0000,True
val/class_00/0_3975.JPG,0,0,1.0000,True
val/class_00/0_3949.JPG,0,0,1.0000,True
val/class_00/0_4099.JPG,0,0,1.0000,True
val/class_00/0_4066.JPG,0,0,0.9996,True
val/class_00/0_4067.JPG,0,0,1.0000,True
val/class_00/0_4107.JPG,0,0,1.0000,True
val/class_00/0_4105.JPG,0,0,1.0000,True
val/class_00/0_4071.JPG,0,0,1.0000,True
val/class_00/0_4064.JPG,0,0,1.0000,True
val/class_00/0_4110.JPG,0,0,1.0000,True
val/class_00/0_4074.JPG,0,0,1.0000,True
val/class_00/0_4060.JPG,0,0,1.0000,True
val/class_00/0_4049.JPG,0,0,1.0000,True
val/class_00/0_4101.JPG,0,0,1.0000,True
val/class_00/0_4088.JPG,0,0,1.0000,True
val/class_00/0_4077.JPG,0,0,1.0000,True
val/class_00/0_4089.JPG,0,0,1.0000,True
val/class_00/0_4102.JPG,0,0,1.0000,True
val/class_00/0_4084.JPG,0,0,1.0000,True
val/class_00/0_4047.JPG,0,0,0.9987,True
val/class_00/0_4046.JPG,0,0,1.0000,True
val/class_00/0_4050.JPG,0,0,1.0000,True
val/class_00/0_4044.JPG,0,0,1.0000,True
val/class_00/0_4078.JPG,0,0,0.9999,True
val/class_00/0_4051.JPG,0,0,1.0000,True
val/class_00/0_4092.JPG,0,0,1.0000,True
val/class_00/0_4096.JPG,0,0,1.0000,True
val/class_00/0_4082.JPG,0,0,0.9996,True
val/class_00/0_4055.JPG,0,0,1.0000,True
val/class_00/0_4040.JPG,0,0,1.0000,True
val/class_00/0_4083.JPG,0,0,1.0000,True
val/class_00/0_4097.JPG,0,0,1.0000,True
val/class_00/0_4095.JPG,0,0,1.0000,True
val/class_00/0_4056.JPG,0,0,1.0000,True
val/class_00/0_4057.JPG,0,0,1.0000,True
val/class_00/0_4080.JPG,0,0,1.0000,True
val/class_00/0_3950.JPG,0,0,1.0000,True
val/class_00/0_3993.JPG,0,0,1.0000,True
val/class_00/0_3987.JPG,0,0,1.0000,True
val/class_00/0_4018.JPG,0,0,1.0000,True
val/class_00/0_3992.JPG,0,0,1.0000,True
val/class_00/0_3979.JPG,0,0,1.0000,True
val/class_00/0_3951.JPG,0,0,1.0000,True
val/class_00/0_3947.JPG,0,0,1.0000,True
val/class_00/0_3953.JPG,0,3,0.7855,False
val/class_00/0_4033.JPG,0,0,1.0000,True
val/class_00/0_3991.JPG,0,0,1.0000,True
val/class_00/0_3985.JPG,0,0,1.0000,True
val/class_00/0_3952.JPG,0,0,0.9999,True
val/class_00/0_4036.JPG,0,0,1.0000,True
val/class_00/0_4022.JPG,0,0,1.0000,True
val/class_00/0_3994.JPG,0,0,0.9999,True
val/class_00/0_4023.JPG,0,0,1.0000,True
val/class_00/0_4037.JPG,0,0,1.0000,True
val/class_00/0_3957.JPG,0,0,1.0000,True
val/class_00/0_3969.JPG,0,0,0.9977,True
val/class_00/0_4021.JPG,0,0,1.0000,True
val/class_00/0_3997.JPG,0,0,1.0000,True
val/class_00/0_3954.JPG,0,0,1.0000,True
val/class_00/0_3968.JPG,0,0,1.0000,True
val/class_01/1_13.jpg,1,1,0.9999,True
val/class_01/1_12.jpg,1,1,0.9999,True
val/class_01/1_10.jpg,1,1,1.0000,True
val/class_01/1_9.jpg,1,0,0.8240,False
val/class_01/1_8.jpg,1,2,0.5599,False
val/class_01/1_11.jpg,1,1,1.0000,True
val/class_01/1_29.jpg,1,1,0.9996,True
val/class_01/1_14.jpg,1,1,0.9993,True
val/class_01/1_16.jpg,1,1,0.9994,True
val/class_01/1_17.jpg,1,33,1.0000,False
val/class_01/1_26.jpg,1,1,1.0000,True
val/class_01/1_3.jpg,1,1,0.9994,True
val/class_01/1_2.jpg,1,2,1.0000,False
val/class_01/1_25.jpg,1,1,1.0000,True
val/class_01/1_0.jpg,1,1,0.9660,True
val/class_01/1_1.jpg,1,1,0.9999,True
val/class_01/1_18.jpg,1,1,1.0000,True
val/class_01/1_20.jpg,1,1,1.0000,True
val/class_01/1_21.jpg,1,1,0.9998,True
val/class_01/1_23.jpg,1,3,0.7227,False
val/class_01/1_6.jpg,1,32,0.8485,False
val/class_01/1_15.JPG,1,1,0.9925,True
val/class_01/1_28.JPG,1,1,1.0000,True
val/class_01/1_27.JPG,1,1,0.9998,True
val/class_01/1_19.JPG,1,1,0.9999,True
val/class_01/1_24.JPG,1,1,0.9969,True
val/class_01/1_5.JPG,1,1,0.9094,True
val/class_01/1_4.JPG,1,1,0.9342,True
val/class_01/1_7.JPG,1,1,0.7707,True
val/class_01/1_22.JPG,1,1,1.0000,True
val/class_02/2_35.jpg,2,1,0.9554,False
val/class_02/2_37.jpg,2,2,0.9994,True
val/class_02/2_32.jpg,2,2,0.9986,True
val/class_02/2_30.jpg,2,1,1.0000,False
val/class_02/2_31.jpg,2,7,0.9997,False
val/class_02/2_42.jpg,2,1,1.0000,False
val/class_02/2_43.jpg,2,1,0.9909,False
val/class_02/2_41.jpg,2,1,0.9372,False
val/class_02/2_40.jpg,2,2,0.9998,True
val/class_02/2_44.jpg,2,2,0.9641,True
val/class_02/2_45.jpg,2,2,1.0000,True
val/class_02/2_51.jpg,2,2,0.9997,True
val/class_02/2_47.jpg,2,2,1.0000,True
val/class_02/2_39.jpg,2,1,0.9966,False
val/class_02/2_38.jpg,2,2,1.0000,True
val/class_02/2_34.JPG,2,2,0.9916,True
val/class_02/2_36.JPG,2,2,0.9963,True
val/class_02/2_33.JPG,2,2,1.0000,True
val/class_02/2_50.JPG,2,2,0.9989,True
val/class_02/2_46.JPG,2,2,1.0000,True
val/class_02/2_48.JPG,2,2,0.9995,True
val/class_02/2_49.JPG,2,2,1.0000,True
val/class_03/3_4308.jpg,3,3,0.9999,True
val/class_03/3_4320.jpg,3,3,1.0000,True
val/class_03/3_4268.jpg,3,3,1.0000,True
val/class_03/3_4297.jpg,3,3,0.9999,True
val/class_03/3_4282.jpg,3,3,0.9993,True
val/class_03/3_4269.jpg,3,3,1.0000,True
val/class_03/3_4294.jpg,3,3,1.0000,True
val/class_03/3_4280.jpg,3,3,1.0000,True
val/class_03/3_4295.jpg,3,3,0.9965,True
val/class_03/3_4291.jpg,3,3,1.0000,True
val/class_03/3_4284.jpg,3,3,1.0000,True
val/class_03/3_4290.jpg,3,3,1.0000,True
val/class_03/3_4279.jpg,3,3,1.0000,True
val/class_03/3_4292.jpg,3,3,0.9999,True
val/class_03/3_4293.jpg,3,3,1.0000,True
val/class_03/3_4287.jpg,3,3,1.0000,True
val/class_03/3_4278.jpg,3,3,1.0000,True
val/class_03/3_4315.jpg,3,3,0.9986,True
val/class_03/3_4301.jpg,3,3,1.0000,True
val/class_03/3_4300.jpg,3,3,1.0000,True
val/class_03/3_4314.jpg,3,3,1.0000,True
val/class_03/3_4302.jpg,3,3,1.0000,True
val/class_03/3_4262.jpg,3,3,0.9981,True
val/class_03/3_4288.jpg,3,3,1.0000,True
val/class_03/3_4263.jpg,3,3,1.0000,True
val/class_03/3_4277.jpg,3,3,1.0000,True
val/class_03/3_4317.jpg,3,3,1.0000,True
val/class_03/3_4303.jpg,3,3,1.0000,True
val/class_03/3_4307.jpg,3,3,1.0000,True
val/class_03/3_4313.jpg,3,3,1.0000,True
val/class_03/3_4273.jpg,3,3,1.0000,True
val/class_03/3_4267.jpg,3,3,1.0000,True
val/class_03/3_4266.jpg,3,3,1.0000,True
val/class_03/3_4272.jpg,3,3,1.0000,True
val/class_03/3_4264.jpg,3,3,1.0000,True
val/class_03/3_4265.jpg,3,3,1.0000,True
val/class_03/3_4305.jpg,3,3,1.0000,True
val/class_03/3_4283.JPG,3,3,1.0000,True
val/class_03/3_4296.JPG,3,3,1.0000,True
val/class_03/3_4309.JPG,3,3,1.0000,True
val/class_03/3_4281.JPG,3,3,1.0000,True
val/class_03/3_4285.JPG,3,3,1.0000,True
val/class_03/3_4319.JPG,3,3,1.0000,True
val/class_03/3_4286.JPG,3,3,1.0000,True
val/class_03/3_4318.JPG,3,3,1.0000,True
val/class_03/3_4261.JPG,3,3,1.0000,True
val/class_03/3_4275.JPG,3,3,1.0000,True
val/class_03/3_4274.JPG,3,3,1.0000,True
val/class_03/3_4260.JPG,3,3,1.0000,True
val/class_03/3_4316.JPG,3,3,1.0000,True
val/class_03/3_4276.JPG,3,3,1.0000,True
val/class_03/3_4289.JPG,3,3,1.0000,True
val/class_03/3_4298.JPG,3,3,1.0000,True
val/class_03/3_4299.JPG,3,3,1.0000,True
val/class_03/3_4312.JPG,3,3,1.0000,True
val/class_03/3_4306.JPG,3,3,1.0000,True
val/class_03/3_4310.JPG,3,3,1.0000,True
val/class_03/3_4304.JPG,3,3,1.0000,True
val/class_03/3_4270.JPG,3,3,1.0000,True
val/class_03/3_4271.JPG,3,3,1.0000,True
val/class_03/3_4311.JPG,3,3,1.0000,True
val/class_04/4_3575.jpg,4,4,0.9992,True
val/class_04/4_3574.jpg,4,4,0.9996,True
val/class_04/4_3573.jpg,4,4,0.8016,True
val/class_04/4_3572.jpg,4,4,0.8935,True
val/class_04/4_3566.jpg,4,4,0.9999,True
val/class_04/4_3568.jpg,4,4,0.9057,True
val/class_04/4_3585.jpg,4,5,0.9841,False
val/class_04/4_3576.JPG,4,4,0.9998,True
val/class_04/4_3577.JPG,4,4,0.9998,True
val/class_04/4_3570.JPG,4,4,0.9999,True
val/class_04/4_3571.JPG,4,4,0.9890,True
val/class_04/4_3567.JPG,4,4,0.9980,True
val/class_04/4_3580.JPG,4,4,0.9981,True
val/class_04/4_3581.JPG,4,4,0.9933,True
val/class_04/4_3583.JPG,4,4,0.9999,True
val/class_04/4_3582.JPG,4,4,0.6402,True
val/class_04/4_3569.JPG,4,4,0.9956,True
val/class_04/4_3579.JPG,4,4,0.9987,True
val/class_04/4_3578.JPG,4,4,0.8540,True
val/class_04/4_3584.JPG,4,5,0.6722,False
val/class_05/5_3589.jpg,5,5,0.9990,True
val/class_05/5_3588.jpg,5,5,1.0000,True
val/class_05/5_3586.jpg,5,5,0.9999,True
val/class_05/5_3590.jpg,5,5,0.9999,True
val/class_05/5_3587.JPG,5,4,0.9993,False
val/class_05/5_3591.JPG,5,5,0.7580,True
val/class_06/6_2613.jpg,6,6,1.0000,True
val/class_06/6_2607.jpg,6,6,1.0000,True
val/class_06/6_2606.jpg,6,6,1.0000,True
val/class_06/6_2612.jpg,6,6,1.0000,True
val/class_06/6_2638.jpg,6,6,1.0000,True
val/class_06/6_2604.jpg,6,6,1.0000,True
val/class_06/6_2610.jpg,6,6,1.0000,True
val/class_06/6_2605.jpg,6,6,1.0000,True
val/class_06/6_2598.jpg,6,6,1.0000,True
val/class_06/6_2601.jpg,6,6,1.0000,True
val/class_06/6_2615.jpg,6,6,0.9999,True
val/class_06/6_2629.jpg,6,6,1.0000,True
val/class_06/6_2628.jpg,6,6,1.0000,True
val/class_06/6_2614.jpg,6,6,1.0000,True
val/class_06/6_2600.jpg,6,6,1.0000,True
val/class_06/6_2602.jpg,6,6,1.0000,True
val/class_06/6_2670.jpg,6,6,1.0000,True
val/class_06/6_2664.jpg,6,6,1.0000,True
val/class_06/6_2665.jpg,6,6,1.0000,True
val/class_06/6_2671.jpg,6,6,1.0000,True
val/class_06/6_2659.jpg,6,6,1.0000,True
val/class_06/6_2662.jpg,6,6,1.0000,True
val/class_06/6_2676.jpg,6,6,1.0000,True
val/class_06/6_2663.jpg,6,6,1.0000,True
val/class_06/6_2675.jpg,6,6,1.0000,True
val/class_06/6_2661.jpg,6,6,1.0000,True
val/class_06/6_2649.jpg,6,6,1.0000,True
val/class_06/6_2674.jpg,6,6,1.0000,True
val/class_06/6_2645.jpg,6,6,1.0000,True
val/class_06/6_2644.jpg,6,6,1.0000,True
val/class_06/6_2650.jpg,6,6,1.0000,True
val/class_06/6_2652.jpg,6,6,1.0000,True
val/class_06/6_2653.jpg,6,6,1.0000,True
val/class_06/6_2643.jpg,6,6,1.0000,True
val/class_06/6_2642.jpg,6,6,1.0000,True
val/class_06/6_2640.jpg,6,6,1.0000,True
val/class_06/6_2669.jpg,6,6,1.0000,True
val/class_06/6_2655.jpg,6,6,1.0000,True
val/class_06/6_2632.jpg,6,6,1.0000,True
val/class_06/6_2627.jpg,6,6,1.0000,True
val/class_06/6_2625.jpg,6,6,1.0000,True
val/class_06/6_2631.jpg,6,6,1.0000,True
val/class_06/6_2630.jpg,6,6,1.0000,True
val/class_06/6_2595.jpg,6,6,0.9988,True
val/class_06/6_2634.jpg,6,6,1.0000,True
val/class_06/6_2608.jpg,6,6,1.0000,True
val/class_06/6_2609.jpg,6,6,1.0000,True
val/class_06/6_2635.jpg,6,6,1.0000,True
val/class_06/6_2594.jpg,6,6,1.0000,True
val/class_06/6_2623.jpg,6,6,1.0000,True
val/class_06/6_2622.jpg,6,6,1.0000,True
val/class_06/6_2636.jpg,6,6,1.0000,True
val/class_06/6_2597.jpg,6,6,1.0000,True
val/class_06/6_2599.JPG,6,6,1.0000,True
val/class_06/6_2611.JPG,6,6,1.0000,True
val/class_06/6_2639.JPG,6,6,1.0000,True
val/class_06/6_2616.JPG,6,6,1.0000,True
val/class_06/6_2603.JPG,6,6,1.0000,True
val/class_06/6_2617.JPG,6,6,1.0000,True
val/class_06/6_2658.JPG,6,6,1.0000,True
val/class_06/6_2667.JPG,6,6,1.0000,True
val/class_06/6_2673.JPG,6,6,1.0000,True
val/class_06/6_2672.JPG,6,6,1.0000,True
val/class_06/6_2666.JPG,6,6,1.0000,True
val/class_06/6_2677.JPG,6,6,1.0000,True
val/class_06/6_2648.JPG,6,6,1.0000,True
val/class_06/6_2660.JPG,6,6,1.0000,True
val/class_06/6_2651.JPG,6,6,1.0000,True
val/class_06/6_2678.JPG,6,6,1.0000,True
val/class_06/6_2646.JPG,6,6,1.0000,True
val/class_06/6_2647.JPG,6,6,1.0000,True
val/class_06/6_2657.JPG,6,6,1.0000,True
val/class_06/6_2656.JPG,6,6,1.0000,True
val/class_06/6_2654.JPG,6,6,1.0000,True
val/class_06/6_2668.JPG,6,6,1.0000,True
val/class_06/6_2641.JPG,6,6,1.0000,True
val/class_06/6_2626.JPG,6,6,1.0000,True
val/class_06/6_2633.JPG,6,6,1.0000,True
val/class_06/6_2619.JPG,6,6,1.0000,True
val/class_06/6_2624.JPG,6,6,1.0000,True
val/class_06/6_2618.JPG,6,6,1.0000,True
val/class_06/6_2620.JPG,6,6,1.0000,True
val/class_06/6_2621.JPG,6,6,1.0000,True
val/class_06/6_2596.JPG,6,6,1.0000,True
val/class_06/6_2637.JPG,6,6,1.0000,True
val/class_07/7_1888.JPG,7,7,0.9959,True
val/class_07/7_1889.JPG,7,7,0.8565,True
val/class_07/7_1893.JPG,7,7,1.0000,True
val/class_07/7_1887.JPG,7,7,0.9888,True
val/class_07/7_1886.JPG,7,7,0.9993,True
val/class_07/7_1892.JPG,7,7,1.0000,True
val/class_07/7_1884.JPG,7,7,1.0000,True
val/class_07/7_1890.JPG,7,7,0.9999,True
val/class_07/7_1891.JPG,7,7,0.9999,True
val/class_07/7_1885.JPG,7,7,0.9997,True
val/class_07/7_1894.JPG,7,7,0.9999,True
val/class_07/7_1883.JPG,7,7,0.9978,True
val/class_08/8_1895.JPG,8,7,0.9996,False
val/class_08/8_1896.JPG,8,7,0.9977,False
val/class_08/8_1909.JPG,8,8,1.0000,True
val/class_08/8_1908.JPG,8,8,1.0000,True
val/class_08/8_1897.JPG,8,8,1.0000,True
val/class_08/8_1911.JPG,8,8,1.0000,True
val/class_08/8_1905.JPG,8,8,1.0000,True
val/class_08/8_1904.JPG,8,8,0.9999,True
val/class_08/8_1910.JPG,8,8,1.0000,True
val/class_08/8_1899.JPG,8,8,1.0000,True
val/class_08/8_1906.JPG,8,8,1.0000,True
val/class_08/8_1912.JPG,8,8,0.9997,True
val/class_08/8_1907.JPG,8,8,1.0000,True
val/class_08/8_1898.JPG,8,8,1.0000,True
val/class_08/8_1903.JPG,8,8,1.0000,True
val/class_08/8_1902.JPG,8,8,1.0000,True
val/class_08/8_1900.JPG,8,8,0.9981,True
val/class_08/8_1901.JPG,8,8,1.0000,True
val/class_09/9_3128.jpg,9,9,1.0000,True
val/class_09/9_3129.jpg,9,9,1.0000,True
val/class_09/9_3139.jpg,9,9,1.0000,True
val/class_09/9_3138.jpg,9,9,1.0000,True
val/class_09/9_3177.jpg,9,9,1.0000,True
val/class_09/9_3163.jpg,9,9,1.0000,True
val/class_09/9_3162.jpg,9,9,1.0000,True
val/class_09/9_3176.jpg,9,9,1.0000,True
val/class_09/9_3160.jpg,9,9,1.0000,True
val/class_09/9_3174.jpg,9,9,1.0000,True
val/class_09/9_3148.jpg,9,9,1.0000,True
val/class_09/9_3149.jpg,9,9,1.0000,True
val/class_09/9_3175.jpg,9,9,1.0000,True
val/class_09/9_3161.jpg,9,9,1.0000,True
val/class_09/9_3159.jpg,9,9,1.0000,True
val/class_09/9_3165.jpg,9,9,1.0000,True
val/class_09/9_3171.jpg,9,9,1.0000,True
val/class_09/9_3170.jpg,9,9,1.0000,True
val/class_09/9_3164.jpg,9,9,1.0000,True
val/class_09/9_3158.jpg,9,9,1.0000,True
val/class_09/9_3172.jpg,9,9,1.0000,True
val/class_09/9_3166.jpg,9,9,1.0000,True
val/class_09/9_3167.jpg,9,9,1.0000,True
val/class_09/9_3173.jpg,9,16,0.9006,False
val/class_09/9_3156.jpg,9,9,1.0000,True
val/class_09/9_3142.jpg,9,9,1.0000,True
val/class_09/9_3143.jpg,9,9,1.0000,True
val/class_09/9_3157.jpg,9,9,1.0000,True
val/class_09/9_3180.jpg,9,9,1.0000,True
val/class_09/9_3141.jpg,9,9,1.0000,True
val/class_09/9_3155.jpg,9,9,1.0000,True
val/class_09/9_3169.jpg,9,9,1.0000,True
val/class_09/9_3168.jpg,9,9,1.0000,True
val/class_09/9_3154.jpg,9,9,1.0000,True
val/class_09/9_3140.jpg,9,9,1.0000,True
val/class_09/9_3178.jpg,9,9,1.0000,True
val/class_09/9_3144.jpg,9,9,1.0000,True
val/class_09/9_3150.jpg,9,9,1.0000,True
val/class_09/9_3151.jpg,9,9,1.0000,True
val/class_09/9_3145.jpg,9,9,1.0000,True
val/class_09/9_3179.jpg,9,9,1.0000,True
val/class_09/9_3153.jpg,9,9,0.7138,True
val/class_09/9_3147.jpg,9,9,1.0000,True
val/class_09/9_3146.jpg,9,9,1.0000,True
val/class_09/9_3152.jpg,9,9,1.0000,True
val/class_09/9_3135.jpg,9,9,1.0000,True
val/class_09/9_3134.jpg,9,9,1.0000,True
val/class_09/9_3136.jpg,9,9,1.0000,True
val/class_09/9_3137.jpg,9,9,1.0000,True
val/class_09/9_3127.jpg,9,9,1.0000,True
val/class_09/9_3133.jpg,9,9,1.0000,True
val/class_09/9_3132.jpg,9,9,1.0000,True
val/class_09/9_3130.jpg,9,9,1.0000,True
val/class_09/9_3131.jpg,9,9,1.0000,True
val/class_10/10_2453.jpg,10,10,0.9999,True
val/class_10/10_2447.jpg,10,10,0.9996,True
val/class_10/10_2446.jpg,10,10,0.9999,True
val/class_10/10_2452.jpg,10,10,0.8577,True
val/class_10/10_2450.jpg,10,14,0.9892,False
val/class_10/10_2451.jpg,10,10,0.8691,True
val/class_10/10_2469.jpg,10,10,0.9998,True
val/class_10/10_2455.jpg,10,10,0.9736,True
val/class_10/10_2468.jpg,10,10,0.9996,True
val/class_10/10_2456.jpg,10,10,0.9920,True
val/class_10/10_2457.jpg,10,14,0.9998,False
val/class_10/10_2466.jpg,10,10,0.9532,True
val/class_10/10_2467.jpg,10,14,0.9340,False
val/class_10/10_2459.jpg,10,10,0.8996,True
val/class_10/10_2458.jpg,10,10,1.0000,True
val/class_10/10_2464.jpg,10,10,0.5946,True
val/class_10/10_2461.jpg,10,15,1.0000,False
val/class_10/10_2463.jpg,10,10,0.9474,True
val/class_10/10_2462.jpg,10,10,0.8837,True
val/class_10/10_2444.JPG,10,15,0.5916,False
val/class_10/10_2445.JPG,10,11,0.7723,False
val/class_10/10_2454.JPG,10,10,0.9893,True
val/class_10/10_2465.JPG,10,11,0.9996,False
val/class_10/10_2470.JPG,10,10,0.9990,True
val/class_10/10_2448.JPG,10,10,0.9992,True
val/class_10/10_2460.JPG,10,10,0.9772,True
val/class_10/10_2449.JPG,10,10,0.8969,True
val/class_11/11_2491.jpg,11,11,0.6986,True
val/class_11/11_2485.jpg,11,11,0.9908,True
val/class_11/11_2493.jpg,11,11,0.9692,True
val/class_11/11_2487.jpg,11,11,0.9996,True
val/class_11/11_2478.jpg,11,11,0.9999,True
val/class_11/11_2492.jpg,11,10,0.9954,False
val/class_11/11_2483.jpg,11,10,0.6244,False
val/class_11/11_2481.jpg,11,11,0.9990,True
val/class_11/11_2494.jpg,11,11,0.9998,True
val/class_11/11_2480.jpg,11,11,0.9928,True
val/class_11/11_2472.jpg,11,10,0.9999,False
val/class_11/11_2473.jpg,11,15,0.7646,False
val/class_11/11_2471.jpg,11,10,0.6329,False
val/class_11/11_2474.jpg,11,11,0.9989,True
val/class_11/11_2475.jpg,11,11,0.9997,True
val/class_11/11_2476.jpg,11,11,0.6820,True
val/class_11/11_2489.jpg,11,15,0.9537,False
val/class_11/11_2484.JPG,11,15,0.9997,False
val/class_11/11_2490.JPG,11,15,0.7468,False
val/class_11/11_2479.JPG,11,11,0.9602,True
val/class_11/11_2486.JPG,11,11,0.5268,True
val/class_11/11_2482.JPG,11,10,0.8988,False
val/class_11/11_2488.JPG,11,10,0.8082,False
val/class_11/11_2477.JPG,11,10,0.9468,False
val/class_12/12_3594.jpg,12,12,0.7049,True
val/class_12/12_3608.jpg,12,12,0.9994,True
val/class_12/12_3620.jpg,12,12,0.9959,True
val/class_12/12_3596.jpg,12,12,1.0000,True
val/class_12/12_3623.jpg,12,13,0.9680,False
val/class_12/12_3633.jpg,12,12,1.0000,True
val/class_12/12_3592.jpg,12,12,1.0000,True
val/class_12/12_3593.jpg,12,12,1.0000,True
val/class_12/12_3618.jpg,12,13,0.9925,False
val/class_12/12_3630.jpg,12,12,0.9421,True
